Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Poland,POL,"Mar 23, 2020",7
Poland,POL,"Mar 24, 2020",8
Poland,POL,"Mar 25, 2020",10
Poland,POL,"Mar 26, 2020",14
Poland,POL,"Mar 27, 2020",16
Poland,POL,"Mar 28, 2020",16
Poland,POL,"Mar 29, 2020",18
Poland,POL,"Mar 30, 2020",22
Poland,POL,"Mar 31, 2020",31
Poland,POL,"Apr 1, 2020",33
Poland,POL,"Apr 2, 2020",43
Poland,POL,"Apr 3, 2020",57
Poland,POL,"Apr 4, 2020",71
Poland,POL,"Apr 5, 2020",79
Poland,POL,"Apr 6, 2020",94
Poland,POL,"Apr 7, 2020",107
Poland,POL,"Apr 8, 2020",129
Poland,POL,"Apr 9, 2020",159
Poland,POL,"Apr 10, 2020",174
Poland,POL,"Apr 11, 2020",181
Poland,POL,"Apr 12, 2020",208
Poland,POL,"Apr 13, 2020",232
Poland,POL,"Apr 14, 2020",245
Poland,POL,"Apr 15, 2020",263
Poland,POL,"Apr 16, 2020",286
Poland,POL,"Apr 17, 2020",314
Poland,POL,"Apr 18, 2020",332
Poland,POL,"Apr 19, 2020",347
Poland,POL,"Apr 20, 2020",360
Poland,POL,"Apr 21, 2020",380
Poland,POL,"Apr 22, 2020",401
Portugal,PRT,"Mar 3, 2020",0
Portugal,PRT,"Mar 4, 2020",0
Portugal,PRT,"Mar 5, 2020",0
Portugal,PRT,"Mar 6, 2020",0
Portugal,PRT,"Mar 7, 2020",0
Portugal,PRT,"Mar 8, 2020",0
Portugal,PRT,"Mar 9, 2020",0
Portugal,PRT,"Mar 10, 2020",0
Portugal,PRT,"Mar 11, 2020",0
Portugal,PRT,"Mar 12, 2020",0
Portugal,PRT,"Mar 13, 2020",0
Portugal,PRT,"Mar 14, 2020",0
Portugal,PRT,"Mar 15, 2020",0
Portugal,PRT,"Mar 16, 2020",0
Portugal,PRT,"Mar 17, 2020",0
Portugal,PRT,"Mar 18, 2020",1
Portugal,PRT,"Mar 19, 2020",2
Portugal,PRT,"Mar 20, 2020",3
Portugal,PRT,"Mar 21, 2020",6
Portugal,PRT,"Mar 22, 2020",12
Portugal,PRT,"Mar 23, 2020",14
Portugal,PRT,"Mar 24, 2020",23
Portugal,PRT,"Mar 25, 2020",33
Portugal,PRT,"Mar 26, 2020",43
Portugal,PRT,"Mar 27, 2020",60
Portugal,PRT,"Mar 28, 2020",76
Portugal,PRT,"Mar 29, 2020",100
Portugal,PRT,"Mar 30, 2020",119
Portugal,PRT,"Mar 31, 2020",140
Portugal,PRT,"Apr 1, 2020",160
Portugal,PRT,"Apr 2, 2020",187
Portugal,PRT,"Apr 3, 2020",209
Portugal,PRT,"Apr 4, 2020",246
Portugal,PRT,"Apr 5, 2020",266
Portugal,PRT,"Apr 6, 2020",295
Portugal,PRT,"Apr 7, 2020",311
Portugal,PRT,"Apr 8, 2020",345
Portugal,PRT,"Apr 9, 2020",380
Portugal,PRT,"Apr 10, 2020",409
Portugal,PRT,"Apr 11, 2020",435
Portugal,PRT,"Apr 12, 2020",470
Portugal,PRT,"Apr 13, 2020",504
Portugal,PRT,"Apr 14, 2020",535
Portugal,PRT,"Apr 15, 2020",567
Portugal,PRT,"Apr 16, 2020",599
Portugal,PRT,"Apr 17, 2020",629
Portugal,PRT,"Apr 18, 2020",657
Portugal,PRT,"Apr 19, 2020",687
Portugal,PRT,"Apr 20, 2020",714
Portugal,PRT,"Apr 21, 2020",735
Portugal,PRT,"Apr 22, 2020",762
Puerto Rico,PRI,"Mar 28, 2020",2
Puerto Rico,PRI,"Mar 29, 2020",3
Puerto Rico,PRI,"Mar 30, 2020",5
Puerto Rico,PRI,"Mar 31, 2020",6
Puerto Rico,PRI,"Apr 1, 2020",8
Puerto Rico,PRI,"Apr 2, 2020",11
Puerto Rico,PRI,"Apr 3, 2020",12
Puerto Rico,PRI,"Apr 4, 2020",15
Puerto Rico,PRI,"Apr 5, 2020",18
Puerto Rico,PRI,"Apr 6, 2020",20
Puerto Rico,PRI,"Apr 7, 2020",21
Puerto Rico,PRI,"Apr 8, 2020",23
Puerto Rico,PRI,"Apr 9, 2020",24
Puerto Rico,PRI,"Apr 10, 2020",33
Puerto Rico,PRI,"Apr 11, 2020",39
Puerto Rico,PRI,"Apr 12, 2020",42
Puerto Rico,PRI,"Apr 13, 2020",44
Puerto Rico,PRI,"Apr 14, 2020",45
Puerto Rico,PRI,"Apr 15, 2020",45
Puerto Rico,PRI,"Apr 16, 2020",51
Puerto Rico,PRI,"Apr 17, 2020",56
Puerto Rico,PRI,"Apr 18, 2020",58
Puerto Rico,PRI,"Apr 19, 2020",60
Puerto Rico,PRI,"Apr 20, 2020",62
Puerto Rico,PRI,"Apr 21, 2020",63
Puerto Rico,PRI,"Apr 22, 2020",63
Qatar,QAT,"Dec 31, 2019",0
Qatar,QAT,"Jan 1, 2020",0
Qatar,QAT,"Jan 2, 2020",0
Qatar,QAT,"Jan 3, 2020",0
Qatar,QAT,"Jan 4, 2020",0
Qatar,QAT,"Jan 5, 2020",0
Qatar,QAT,"Jan 6, 2020",0
Qatar,QAT,"Jan 7, 2020",0
Qatar,QAT,"Jan 8, 2020",0
Qatar,QAT,"Jan 9, 2020",0
Qatar,QAT,"Jan 10, 2020",0
Qatar,QAT,"Jan 11, 2020",0
Qatar,QAT,"Jan 12, 2020",0
Qatar,QAT,"Jan 13, 2020",0
Qatar,QAT,"Jan 14, 2020",0
Qatar,QAT,"Jan 15, 2020",0
Qatar,QAT,"Jan 16, 2020",0
Qatar,QAT,"Jan 17, 2020",0
Qatar,QAT,"Jan 18, 2020",0
Qatar,QAT,"Jan 19, 2020",0
Qatar,QAT,"Jan 20, 2020",0
Qatar,QAT,"Jan 21, 2020",0
Qatar,QAT,"Jan 22, 2020",0
Qatar,QAT,"Jan 23, 2020",0
Qatar,QAT,"Jan 24, 2020",0
Qatar,QAT,"Jan 25, 2020",0
Qatar,QAT,"Jan 26, 2020",0
Qatar,QAT,"Jan 27, 2020",0
Qatar,QAT,"Jan 28, 2020",0
Qatar,QAT,"Jan 29, 2020",0
Qatar,QAT,"Jan 30, 2020",0
Qatar,QAT,"Jan 31, 2020",0
Qatar,QAT,"Feb 1, 2020",0
Qatar,QAT,"Feb 2, 2020",0
Qatar,QAT,"Feb 3, 2020",0
Qatar,QAT,"Feb 4, 2020",0
Qatar,QAT,"Feb 5, 2020",0
Qatar,QAT,"Feb 6, 2020",0
Qatar,QAT,"Feb 7, 2020",0
Qatar,QAT,"Feb 8, 2020",0
Qatar,QAT,"Feb 9, 2020",0
Qatar,QAT,"Feb 10, 2020",0
Qatar,QAT,"Feb 11, 2020",0
Qatar,QAT,"Feb 12, 2020",0
Qatar,QAT,"Feb 13, 2020",0
Qatar,QAT,"Feb 14, 2020",0
Qatar,QAT,"Feb 15, 2020",0
Qatar,QAT,"Feb 16, 2020",0
Qatar,QAT,"Feb 17, 2020",0
Qatar,QAT,"Feb 18, 2020",0
Qatar,QAT,"Feb 19, 2020",0
Qatar,QAT,"Feb 20, 2020",0
Qatar,QAT,"Feb 21, 2020",0
Qatar,QAT,"Feb 22, 2020",0
Qatar,QAT,"Feb 23, 2020",0
Qatar,QAT,"Feb 24, 2020",0
Qatar,QAT,"Feb 25, 2020",0
Qatar,QAT,"Feb 26, 2020",0
Qatar,QAT,"Feb 27, 2020",0
Qatar,QAT,"Feb 28, 2020",0
Qatar,QAT,"Feb 29, 2020",0
Qatar,QAT,"Mar 1, 2020",0
Qatar,QAT,"Mar 2, 2020",0
Qatar,QAT,"Mar 4, 2020",0
Qatar,QAT,"Mar 7, 2020",0
Qatar,QAT,"Mar 8, 2020",0
Qatar,QAT,"Mar 9, 2020",0
Qatar,QAT,"Mar 10, 2020",0
Qatar,QAT,"Mar 11, 2020",0
Qatar,QAT,"Mar 12, 2020",0
Qatar,QAT,"Mar 14, 2020",0
Qatar,QAT,"Mar 15, 2020",0
Qatar,QAT,"Mar 16, 2020",0
Qatar,QAT,"Mar 17, 2020",0
Qatar,QAT,"Mar 18, 2020",0
Qatar,QAT,"Mar 19, 2020",0
Qatar,QAT,"Mar 20, 2020",0
Qatar,QAT,"Mar 21, 2020",0
Qatar,QAT,"Mar 22, 2020",0
Qatar,QAT,"Mar 23, 2020",0
Qatar,QAT,"Mar 24, 2020",0
Qatar,QAT,"Mar 25, 2020",0
Qatar,QAT,"Mar 26, 2020",0
Qatar,QAT,"Mar 27, 2020",0
Qatar,QAT,"Mar 28, 2020",0
Qatar,QAT,"Mar 29, 2020",1
Qatar,QAT,"Mar 30, 2020",1
Qatar,QAT,"Mar 31, 2020",1
Qatar,QAT,"Apr 1, 2020",2
Qatar,QAT,"Apr 2, 2020",2
Qatar,QAT,"Apr 3, 2020",3
Qatar,QAT,"Apr 4, 2020",3
Qatar,QAT,"Apr 5, 2020",3
Qatar,QAT,"Apr 6, 2020",4
Qatar,QAT,"Apr 7, 2020",4
Qatar,QAT,"Apr 8, 2020",6
Qatar,QAT,"Apr 9, 2020",6
Qatar,QAT,"Apr 10, 2020",6
Qatar,QAT,"Apr 11, 2020",6
Qatar,QAT,"Apr 12, 2020",6
Qatar,QAT,"Apr 13, 2020",7
Qatar,QAT,"Apr 14, 2020",7
Qatar,QAT,"Apr 15, 2020",7
Qatar,QAT,"Apr 16, 2020",7
Qatar,QAT,"Apr 17, 2020",7
Qatar,QAT,"Apr 18, 2020",7
Qatar,QAT,"Apr 19, 2020",8
Qatar,QAT,"Apr 20, 2020",8
Qatar,QAT,"Apr 21, 2020",9
Qatar,QAT,"Apr 22, 2020",9
Romania,ROU,"Dec 31, 2019",0
Romania,ROU,"Jan 1, 2020",0
Romania,ROU,"Jan 2, 2020",0
Romania,ROU,"Jan 3, 2020",0
Romania,ROU,"Jan 4, 2020",0
Romania,ROU,"Jan 5, 2020",0
Romania,ROU,"Jan 6, 2020",0
Romania,ROU,"Jan 7, 2020",0
Romania,ROU,"Jan 8, 2020",0
Romania,ROU,"Jan 9, 2020",0
Romania,ROU,"Jan 10, 2020",0
Romania,ROU,"Jan 11, 2020",0
Romania,ROU,"Jan 12, 2020",0
Romania,ROU,"Jan 13, 2020",0
Romania,ROU,"Jan 14, 2020",0
Romania,ROU,"Jan 15, 2020",0
Romania,ROU,"Jan 16, 2020",0
Romania,ROU,"Jan 17, 2020",0
Romania,ROU,"Jan 18, 2020",0
Romania,ROU,"Jan 19, 2020",0
Romania,ROU,"Jan 20, 2020",0
Romania,ROU,"Jan 21, 2020",0
Romania,ROU,"Jan 22, 2020",0
Romania,ROU,"Jan 23, 2020",0
Romania,ROU,"Jan 24, 2020",0
Romania,ROU,"Jan 25, 2020",0
Romania,ROU,"Jan 26, 2020",0
Romania,ROU,"Jan 27, 2020",0
Romania,ROU,"Jan 28, 2020",0
Romania,ROU,"Jan 29, 2020",0
Romania,ROU,"Jan 30, 2020",0
Romania,ROU,"Jan 31, 2020",0
Romania,ROU,"Feb 1, 2020",0
Romania,ROU,"Feb 2, 2020",0
Romania,ROU,"Feb 3, 2020",0
Romania,ROU,"Feb 4, 2020",0
Romania,ROU,"Feb 5, 2020",0
Romania,ROU,"Feb 6, 2020",0
Romania,ROU,"Feb 7, 2020",0
Romania,ROU,"Feb 8, 2020",0
Romania,ROU,"Feb 9, 2020",0
Romania,ROU,"Feb 10, 2020",0
Romania,ROU,"Feb 11, 2020",0
Romania,ROU,"Feb 12, 2020",0
Romania,ROU,"Feb 13, 2020",0
Romania,ROU,"Feb 14, 2020",0
Romania,ROU,"Feb 15, 2020",0
Romania,ROU,"Feb 16, 2020",0
Romania,ROU,"Feb 17, 2020",0
Romania,ROU,"Feb 18, 2020",0
Romania,ROU,"Feb 19, 2020",0
Romania,ROU,"Feb 20, 2020",0
Romania,ROU,"Feb 21, 2020",0
Romania,ROU,"Feb 22, 2020",0
Romania,ROU,"Feb 23, 2020",0
Romania,ROU,"Feb 24, 2020",0
Romania,ROU,"Feb 25, 2020",0
Romania,ROU,"Feb 26, 2020",0
Romania,ROU,"Feb 27, 2020",0
Romania,ROU,"Feb 28, 2020",0
Romania,ROU,"Feb 29, 2020",0
Romania,ROU,"Mar 1, 2020",0
Romania,ROU,"Mar 2, 2020",0
Romania,ROU,"Mar 4, 2020",0
Romania,ROU,"Mar 6, 2020",0
Romania,ROU,"Mar 7, 2020",0
Romania,ROU,"Mar 8, 2020",0
Romania,ROU,"Mar 9, 2020",0
Romania,ROU,"Mar 10, 2020",0
Romania,ROU,"Mar 11, 2020",0
Romania,ROU,"Mar 12, 2020",0
Romania,ROU,"Mar 13, 2020",0
Romania,ROU,"Mar 14, 2020",0
Romania,ROU,"Mar 15, 2020",0
Romania,ROU,"Mar 16, 2020",0
Romania,ROU,"Mar 17, 2020",0
Romania,ROU,"Mar 18, 2020",0
Romania,ROU,"Mar 19, 2020",0
Romania,ROU,"Mar 20, 2020",0
Romania,ROU,"Mar 21, 2020",0
Romania,ROU,"Mar 22, 2020",0
Romania,ROU,"Mar 23, 2020",2
Romania,ROU,"Mar 24, 2020",7
Romania,ROU,"Mar 25, 2020",11
Romania,ROU,"Mar 26, 2020",13
Romania,ROU,"Mar 27, 2020",17
Romania,ROU,"Mar 28, 2020",24
Romania,ROU,"Mar 29, 2020",29
Romania,ROU,"Mar 30, 2020",40
Romania,ROU,"Mar 31, 2020",44
Romania,ROU,"Apr 1, 2020",69
Romania,ROU,"Apr 2, 2020",85
Romania,ROU,"Apr 3, 2020",94
Romania,ROU,"Apr 4, 2020",133
Romania,ROU,"Apr 5, 2020",141
Romania,ROU,"Apr 6, 2020",148
Romania,ROU,"Apr 7, 2020",157
Romania,ROU,"Apr 8, 2020",182
Romania,ROU,"Apr 9, 2020",209
Romania,ROU,"Apr 10, 2020",229
Romania,ROU,"Apr 11, 2020",257
Romania,ROU,"Apr 12, 2020",282
Romania,ROU,"Apr 13, 2020",306
Romania,ROU,"Apr 14, 2020",318
Romania,ROU,"Apr 15, 2020",344
Romania,ROU,"Apr 16, 2020",372
Romania,ROU,"Apr 17, 2020",387
Romania,ROU,"Apr 18, 2020",400
Romania,ROU,"Apr 19, 2020",417
Romania,ROU,"Apr 20, 2020",434
Romania,ROU,"Apr 21, 2020",451
Romania,ROU,"Apr 22, 2020",483
Russia,RUS,"Dec 31, 2019",0
Russia,RUS,"Jan 1, 2020",0
Russia,RUS,"Jan 2, 2020",0
Russia,RUS,"Jan 3, 2020",0
Russia,RUS,"Jan 4, 2020",0
Russia,RUS,"Jan 5, 2020",0
Russia,RUS,"Jan 6, 2020",0
Russia,RUS,"Jan 7, 2020",0
Russia,RUS,"Jan 8, 2020",0
Russia,RUS,"Jan 9, 2020",0
Russia,RUS,"Jan 10, 2020",0
Russia,RUS,"Jan 11, 2020",0
Russia,RUS,"Jan 12, 2020",0
Russia,RUS,"Jan 13, 2020",0
Russia,RUS,"Jan 14, 2020",0
Russia,RUS,"Jan 15, 2020",0
Russia,RUS,"Jan 16, 2020",0
Russia,RUS,"Jan 17, 2020",0
Russia,RUS,"Jan 18, 2020",0
Russia,RUS,"Jan 19, 2020",0
Russia,RUS,"Jan 20, 2020",0
Russia,RUS,"Jan 21, 2020",0
Russia,RUS,"Jan 22, 2020",0
Russia,RUS,"Jan 23, 2020",0
Russia,RUS,"Jan 24, 2020",0
Russia,RUS,"Jan 25, 2020",0
Russia,RUS,"Jan 26, 2020",0
Russia,RUS,"Jan 27, 2020",0
Russia,RUS,"Jan 28, 2020",0
Russia,RUS,"Jan 29, 2020",0
Russia,RUS,"Jan 30, 2020",0
Russia,RUS,"Jan 31, 2020",0
Russia,RUS,"Feb 1, 2020",0
Russia,RUS,"Feb 2, 2020",0
Russia,RUS,"Feb 3, 2020",0
Russia,RUS,"Feb 4, 2020",0
Russia,RUS,"Feb 5, 2020",0
Russia,RUS,"Feb 6, 2020",0
Russia,RUS,"Feb 7, 2020",0
Russia,RUS,"Feb 8, 2020",0
Russia,RUS,"Feb 9, 2020",0
Russia,RUS,"Feb 10, 2020",0
Russia,RUS,"Feb 11, 2020",0
Russia,RUS,"Feb 12, 2020",0
Russia,RUS,"Feb 13, 2020",0
Russia,RUS,"Feb 14, 2020",0
Russia,RUS,"Feb 15, 2020",0
Russia,RUS,"Feb 16, 2020",0
Russia,RUS,"Feb 17, 2020",0
Russia,RUS,"Feb 18, 2020",0
Russia,RUS,"Feb 19, 2020",0
Russia,RUS,"Feb 20, 2020",0
Russia,RUS,"Feb 21, 2020",0
Russia,RUS,"Feb 22, 2020",0
Russia,RUS,"Feb 23, 2020",0
Russia,RUS,"Feb 24, 2020",0
Russia,RUS,"Feb 25, 2020",0
Russia,RUS,"Feb 26, 2020",0
Russia,RUS,"Feb 27, 2020",0
Russia,RUS,"Feb 28, 2020",0
Russia,RUS,"Feb 29, 2020",0
Russia,RUS,"Mar 1, 2020",0
Russia,RUS,"Mar 2, 2020",0
Russia,RUS,"Mar 3, 2020",0
Russia,RUS,"Mar 4, 2020",0
Russia,RUS,"Mar 5, 2020",0
Russia,RUS,"Mar 6, 2020",0
Russia,RUS,"Mar 7, 2020",0
Russia,RUS,"Mar 8, 2020",0
Russia,RUS,"Mar 9, 2020",0
Russia,RUS,"Mar 10, 2020",0
Russia,RUS,"Mar 11, 2020",0
Russia,RUS,"Mar 12, 2020",0
Russia,RUS,"Mar 13, 2020",0
Russia,RUS,"Mar 14, 2020",0
Russia,RUS,"Mar 15, 2020",0
Russia,RUS,"Mar 16, 2020",0
Russia,RUS,"Mar 17, 2020",0
Russia,RUS,"Mar 18, 2020",0
Russia,RUS,"Mar 19, 2020",0
Russia,RUS,"Mar 20, 2020",0
Russia,RUS,"Mar 21, 2020",0
Russia,RUS,"Mar 22, 2020",0
Russia,RUS,"Mar 23, 2020",0
Russia,RUS,"Mar 24, 2020",0
Russia,RUS,"Mar 25, 2020",0
Russia,RUS,"Mar 26, 2020",0
Russia,RUS,"Mar 27, 2020",2
Russia,RUS,"Mar 28, 2020",4
Russia,RUS,"Mar 29, 2020",5
Russia,RUS,"Mar 30, 2020",8
Russia,RUS,"Mar 31, 2020",10
Russia,RUS,"Apr 1, 2020",17
Russia,RUS,"Apr 2, 2020",24
Russia,RUS,"Apr 3, 2020",30
Russia,RUS,"Apr 4, 2020",34
Russia,RUS,"Apr 5, 2020",43
Russia,RUS,"Apr 6, 2020",45
Russia,RUS,"Apr 7, 2020",47
Russia,RUS,"Apr 8, 2020",58
Russia,RUS,"Apr 9, 2020",63
Russia,RUS,"Apr 10, 2020",76
Russia,RUS,"Apr 11, 2020",94
Russia,RUS,"Apr 12, 2020",106
Russia,RUS,"Apr 13, 2020",130
Russia,RUS,"Apr 14, 2020",148
Russia,RUS,"Apr 15, 2020",170
Russia,RUS,"Apr 16, 2020",198
Russia,RUS,"Apr 17, 2020",232
Russia,RUS,"Apr 18, 2020",273
Russia,RUS,"Apr 19, 2020",313
Russia,RUS,"Apr 20, 2020",361
Russia,RUS,"Apr 21, 2020",405
Russia,RUS,"Apr 22, 2020",456
Rwanda,RWA,"Mar 15, 2020",0
Rwanda,RWA,"Mar 16, 2020",0
Rwanda,RWA,"Mar 17, 2020",0
Rwanda,RWA,"Mar 18, 2020",0
Rwanda,RWA,"Mar 19, 2020",0
Rwanda,RWA,"Mar 20, 2020",0
Rwanda,RWA,"Mar 21, 2020",0
Rwanda,RWA,"Mar 22, 2020",0
Rwanda,RWA,"Mar 23, 2020",0
Rwanda,RWA,"Mar 24, 2020",0
Rwanda,RWA,"Mar 25, 2020",0
Rwanda,RWA,"Mar 26, 2020",0
Rwanda,RWA,"Mar 27, 2020",0
Rwanda,RWA,"Mar 28, 2020",0
Rwanda,RWA,"Mar 29, 2020",0
Rwanda,RWA,"Mar 30, 2020",0
Rwanda,RWA,"Mar 31, 2020",0
Rwanda,RWA,"Apr 1, 2020",0
Rwanda,RWA,"Apr 2, 2020",0
Rwanda,RWA,"Apr 3, 2020",0
Rwanda,RWA,"Apr 4, 2020",0
Rwanda,RWA,"Apr 5, 2020",0
Rwanda,RWA,"Apr 6, 2020",0
Rwanda,RWA,"Apr 7, 2020",0
Rwanda,RWA,"Apr 8, 2020",0
Rwanda,RWA,"Apr 9, 2020",0
Rwanda,RWA,"Apr 10, 2020",0
Rwanda,RWA,"Apr 11, 2020",0
Rwanda,RWA,"Apr 12, 2020",0
Rwanda,RWA,"Apr 13, 2020",0
Rwanda,RWA,"Apr 14, 2020",0
Rwanda,RWA,"Apr 15, 2020",0
Rwanda,RWA,"Apr 16, 2020",0
Rwanda,RWA,"Apr 17, 2020",0
Rwanda,RWA,"Apr 18, 2020",0
Rwanda,RWA,"Apr 19, 2020",0
Rwanda,RWA,"Apr 20, 2020",0
Rwanda,RWA,"Apr 21, 2020",0
Rwanda,RWA,"Apr 22, 2020",0
Saint Kitts and Nevis,KNA,"Mar 26, 2020",0
Saint Kitts and Nevis,KNA,"Mar 27, 2020",0
Saint Kitts and Nevis,KNA,"Mar 28, 2020",0
Saint Kitts and Nevis,KNA,"Mar 29, 2020",0
Saint Kitts and Nevis,KNA,"Mar 30, 2020",0
Saint Kitts and Nevis,KNA,"Mar 31, 2020",0
Saint Kitts and Nevis,KNA,"Apr 1, 2020",0
Saint Kitts and Nevis,KNA,"Apr 2, 2020",0
Saint Kitts and Nevis,KNA,"Apr 3, 2020",0
Saint Kitts and Nevis,KNA,"Apr 4, 2020",0
Saint Kitts and Nevis,KNA,"Apr 5, 2020",0
Saint Kitts and Nevis,KNA,"Apr 6, 2020",0
Saint Kitts and Nevis,KNA,"Apr 7, 2020",0
Saint Kitts and Nevis,KNA,"Apr 8, 2020",0
Saint Kitts and Nevis,KNA,"Apr 9, 2020",0
Saint Kitts and Nevis,KNA,"Apr 10, 2020",0
Saint Kitts and Nevis,KNA,"Apr 11, 2020",0
Saint Kitts and Nevis,KNA,"Apr 12, 2020",0
Saint Kitts and Nevis,KNA,"Apr 13, 2020",0
Saint Kitts and Nevis,KNA,"Apr 14, 2020",0
Saint Kitts and Nevis,KNA,"Apr 15, 2020",0
Saint Kitts and Nevis,KNA,"Apr 16, 2020",0
Saint Kitts and Nevis,KNA,"Apr 17, 2020",0
Saint Kitts and Nevis,KNA,"Apr 18, 2020",0
Saint Kitts and Nevis,KNA,"Apr 19, 2020",0
Saint Kitts and Nevis,KNA,"Apr 20, 2020",0
Saint Kitts and Nevis,KNA,"Apr 21, 2020",0
Saint Kitts and Nevis,KNA,"Apr 22, 2020",0
Saint Lucia,LCA,"Mar 15, 2020",0
Saint Lucia,LCA,"Mar 16, 2020",0
Saint Lucia,LCA,"Mar 17, 2020",0
Saint Lucia,LCA,"Mar 18, 2020",0
Saint Lucia,LCA,"Mar 19, 2020",0
Saint Lucia,LCA,"Mar 20, 2020",0
Saint Lucia,LCA,"Mar 21, 2020",0
Saint Lucia,LCA,"Mar 22, 2020",0
Saint Lucia,LCA,"Mar 23, 2020",0
Saint Lucia,LCA,"Mar 24, 2020",0
Saint Lucia,LCA,"Mar 25, 2020",0
Saint Lucia,LCA,"Mar 26, 2020",0
Saint Lucia,LCA,"Mar 27, 2020",0
Saint Lucia,LCA,"Mar 28, 2020",0
Saint Lucia,LCA,"Mar 29, 2020",0
Saint Lucia,LCA,"Mar 30, 2020",0
Saint Lucia,LCA,"Mar 31, 2020",0
Saint Lucia,LCA,"Apr 1, 2020",0
Saint Lucia,LCA,"Apr 2, 2020",0
Saint Lucia,LCA,"Apr 3, 2020",0
Saint Lucia,LCA,"Apr 4, 2020",0
Saint Lucia,LCA,"Apr 5, 2020",0
Saint Lucia,LCA,"Apr 6, 2020",0
Saint Lucia,LCA,"Apr 7, 2020",0
Saint Lucia,LCA,"Apr 8, 2020",0
Saint Lucia,LCA,"Apr 9, 2020",0
Saint Lucia,LCA,"Apr 10, 2020",0
Saint Lucia,LCA,"Apr 11, 2020",0
Saint Lucia,LCA,"Apr 12, 2020",0
Saint Lucia,LCA,"Apr 13, 2020",0
Saint Lucia,LCA,"Apr 14, 2020",0
Saint Lucia,LCA,"Apr 15, 2020",0
Saint Lucia,LCA,"Apr 16, 2020",0
Saint Lucia,LCA,"Apr 17, 2020",0
Saint Lucia,LCA,"Apr 18, 2020",0
Saint Lucia,LCA,"Apr 19, 2020",0
Saint Lucia,LCA,"Apr 20, 2020",0
Saint Lucia,LCA,"Apr 21, 2020",0
Saint Lucia,LCA,"Apr 22, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 13, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 25, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 26, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 27, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 28, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 29, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 30, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 31, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 1, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 2, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 3, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 4, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 5, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 6, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 7, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 8, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 9, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 10, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 11, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 12, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 13, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 14, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 15, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 16, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 17, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 18, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 19, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 20, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 21, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 22, 2020",0
San Marino,SMR,"Dec 31, 2019",0
San Marino,SMR,"Jan 1, 2020",0
San Marino,SMR,"Jan 2, 2020",0
San Marino,SMR,"Jan 3, 2020",0
San Marino,SMR,"Jan 4, 2020",0
San Marino,SMR,"Jan 5, 2020",0
San Marino,SMR,"Jan 6, 2020",0
San Marino,SMR,"Jan 7, 2020",0
San Marino,SMR,"Jan 8, 2020",0
San Marino,SMR,"Jan 9, 2020",0
San Marino,SMR,"Jan 10, 2020",0
San Marino,SMR,"Jan 11, 2020",0
San Marino,SMR,"Jan 12, 2020",0
San Marino,SMR,"Jan 13, 2020",0
San Marino,SMR,"Jan 14, 2020",0
San Marino,SMR,"Jan 15, 2020",0
San Marino,SMR,"Jan 16, 2020",0
San Marino,SMR,"Jan 17, 2020",0
San Marino,SMR,"Jan 18, 2020",0
San Marino,SMR,"Jan 19, 2020",0
San Marino,SMR,"Jan 20, 2020",0
San Marino,SMR,"Jan 21, 2020",0
San Marino,SMR,"Jan 22, 2020",0
San Marino,SMR,"Jan 23, 2020",0
San Marino,SMR,"Jan 24, 2020",0
San Marino,SMR,"Jan 25, 2020",0
San Marino,SMR,"Jan 26, 2020",0
San Marino,SMR,"Jan 27, 2020",0
San Marino,SMR,"Jan 28, 2020",0
San Marino,SMR,"Jan 29, 2020",0
San Marino,SMR,"Jan 30, 2020",0
San Marino,SMR,"Jan 31, 2020",0
San Marino,SMR,"Feb 1, 2020",0
